Date,Open,High,Low,Close,Adj Close,Volume
2016-04-27,180.250000,182.000000,172.550003,174.800003,160.267700,63765072
2016-04-28,172.199997,175.000000,171.100006,174.399994,159.900955,47783034
2016-04-29,171.800003,174.850006,171.250000,171.500000,157.242050,63013667
2016-05-03,171.750000,172.449997,164.550003,164.750000,151.053207,56338248
2016-05-04,164.449997,165.550003,160.250000,162.449997,148.944458,45931021
2016-05-05,162.649994,164.255005,160.399994,160.949997,147.569138,32746333
2016-05-06,159.949997,163.250000,157.850006,162.000000,148.531860,33173809
2016-05-09,163.000000,163.899994,158.000000,158.449997,145.276993,35743357
2016-05-10,159.199997,164.076004,159.199997,163.300003,149.723801,39804227
2016-05-11,163.250000,164.550003,160.000000,163.600006,149.998825,29916018
2016-05-12,162.750000,165.550003,161.800003,162.850006,149.311188,48733584
2016-05-13,161.850006,165.649994,160.600006,165.350006,151.603363,35781641
2016-05-16,164.000000,164.300003,162.449997,163.500000,149.907150,25217333
2016-05-17,163.699997,166.800003,162.000000,164.250000,150.594788,34180989
2016-05-18,162.949997,170.750000,162.356003,170.399994,156.233505,51448705
2016-05-19,170.250000,175.250000,169.649994,170.649994,156.462708,47214051
2016-05-20,173.149994,175.949997,172.899994,175.850006,161.230423,45215941
2016-05-23,175.600006,178.550003,174.179993,175.699997,161.092880,37751331
2016-05-24,173.550003,182.050003,172.100006,181.399994,166.319016,42931162
2016-05-25,180.699997,186.699997,180.449997,185.750000,170.307358,60316069
2016-05-26,186.899994,186.899994,182.800003,184.800003,169.436340,44331325
2016-05-27,185.250000,187.300003,184.750000,186.199997,170.719940,27230015
2016-05-31,186.550003,188.149994,181.529999,182.399994,167.235855,47907064
2016-06-01,182.000000,182.048004,177.149994,179.949997,164.989548,42805647
2016-06-02,180.449997,185.050003,180.100006,180.399994,165.402115,40051652
2016-06-03,181.949997,183.399994,177.250000,179.649994,164.714478,29555292
2016-06-06,179.500000,182.550003,178.750000,180.100006,165.127106,38197828
2016-06-07,181.350006,183.100006,178.949997,180.250000,165.264603,24456046
2016-06-08,179.050003,180.000000,176.899994,178.050003,163.247513,30376289
2016-06-09,177.850006,178.399994,175.399994,176.050003,161.413773,30037205
2016-06-10,175.699997,175.699997,168.449997,169.399994,155.316635,44750644
2016-06-13,167.000000,167.550003,163.550003,165.149994,151.419968,41436851
2016-06-14,161.149994,162.550003,159.300003,160.050003,146.743973,63316712
2016-06-15,161.949997,164.289001,160.300003,160.949997,147.569138,45194603
2016-06-16,157.750000,160.339996,155.783997,158.500000,145.322830,41635541
2016-06-17,161.199997,166.750000,160.147995,165.750000,151.970078,87695628
2016-06-20,172.899994,177.639008,171.899994,176.850006,162.147278,63959244
2016-06-21,176.750000,181.179001,175.399994,180.350006,165.356293,50303255
2016-06-22,180.050003,184.800003,178.250000,182.000000,166.869110,59432490
2016-06-23,182.949997,187.449997,181.050003,186.949997,171.407593,69230282
2016-06-24,131.000000,166.949997,131.000000,153.899994,141.105240,345720341
2016-06-27,148.000000,155.649994,121.099998,127.199997,116.625015,324668157
2016-06-28,134.949997,137.600006,125.029999,131.500000,120.567520,160582903
2016-06-29,138.000000,138.350006,132.899994,137.949997,126.481300,118228084
2016-06-30,138.000000,139.350006,134.350006,138.600006,127.077255,100950677
2016-07-01,140.649994,143.300003,135.449997,140.000000,128.360855,91077140
2016-07-04,140.750000,141.550003,135.750000,136.550003,125.197678,42395491
2016-07-05,136.250000,139.350006,134.399994,135.850006,124.555878,70932286
2016-07-06,134.050003,136.750000,130.149994,131.649994,120.705055,87263933
2016-07-07,132.899994,137.600006,132.699997,134.750000,123.547340,46922884
2016-07-08,134.550003,141.899994,131.710007,139.250000,127.673195,49577485
2016-07-11,142.000000,146.399994,139.699997,145.399994,133.311920,63915075
2016-07-12,146.000000,152.350006,144.699997,148.550003,136.200058,74088737
2016-07-13,147.899994,151.250000,144.132996,145.100006,133.036865,82826893
2016-07-14,146.850006,150.800003,144.955002,148.000000,135.695801,66591166
2016-07-15,146.649994,152.600006,146.500000,149.800003,137.346130,75008664
2016-07-18,150.649994,152.199997,148.949997,150.949997,138.400528,40881808
2016-07-19,150.300003,152.250000,147.399994,150.399994,137.896240,35411295
2016-07-20,150.000000,152.000000,148.500000,150.949997,138.400528,40188853
2016-07-21,149.149994,153.500000,149.149994,151.899994,139.271515,45128323
2016-07-22,151.250000,153.250000,150.149994,151.800003,139.179855,30043612
2016-07-25,151.350006,151.800003,149.100006,151.000000,138.446350,28741068
2016-07-26,150.500000,152.000000,148.167999,149.000000,136.612640,43328772
2016-07-27,150.000000,150.949997,147.720001,149.750000,137.300293,40102814
2016-07-28,150.000000,150.960999,145.850006,146.500000,134.320480,48530941
2016-07-29,150.449997,159.850006,147.143997,154.550003,141.701218,114349697
2016-08-01,157.000000,157.250000,149.699997,151.399994,138.813110,61889663
2016-08-02,150.649994,152.104004,145.800003,146.000000,133.862045,47437379
2016-08-03,146.350006,149.649994,145.250000,148.300003,135.970825,54152674
2016-08-04,148.800003,152.000000,148.199997,148.850006,136.475128,56492306
2016-08-05,148.899994,152.649994,148.350006,152.000000,139.363235,38758513
2016-08-08,157.000000,158.199997,155.067001,157.399994,144.314270,55863770
2016-08-09,156.949997,162.899994,156.000000,161.199997,147.798370,68394429
2016-08-10,160.050003,164.300003,159.800003,163.699997,150.090515,41935735
2016-08-11,162.050003,163.250000,160.018005,163.250000,150.597900,39927296
2016-08-12,163.000000,166.100006,163.000000,163.399994,150.736267,30886671
2016-08-15,164.600006,165.649994,163.063995,163.550003,150.874664,24263452
2016-08-16,162.250000,163.850006,161.250000,161.750000,149.214142,29427011
2016-08-17,163.000000,163.750000,158.899994,160.149994,147.738129,71229139
2016-08-18,160.649994,161.899994,159.350006,160.649994,148.199387,36619265
2016-08-19,160.649994,161.250000,158.481003,160.350006,147.922653,30692286
2016-08-22,161.050003,163.244003,159.199997,160.050003,147.645920,25327765
2016-08-23,161.350006,165.600006,160.949997,164.600006,151.843277,37672688
2016-08-24,163.100006,168.050003,162.300003,166.550003,153.642151,39674874
2016-08-25,165.750000,166.800003,163.750000,164.350006,151.612656,28150000
2016-08-26,163.600006,166.550003,163.149994,166.000000,153.134766,27054906
2016-08-30,165.000000,169.699997,165.000000,169.149994,156.040634,53494393
2016-08-31,169.449997,175.000000,169.199997,172.250000,158.900391,60135714
